"FullName","Name"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\peter gabriel-sledgehammer.mp3","peter gabriel-sledgehammer.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\pink floyd-another brick in the wall.cdg","pink floyd-another brick in the wall.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\pink floyd-another brick in the wall.mp3","pink floyd-another brick in the wall.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\poison-your mama dont dance.cdg","poison-your mama dont dance.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\poison-your mama dont dance.mp3","poison-your mama dont dance.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Prayer - Disturbed.cdg","Prayer - Disturbed.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Prayer - Disturbed.mp3","Prayer - Disturbed.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Price To Play - Staind.cdg","Price To Play - Staind.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Price To Play - Staind.mp3","Price To Play - Staind.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\prince-when doves cry.cdg","prince-when doves cry.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\prince-when doves cry.mp3","prince-when doves cry.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Public Enemy & Anthrax - Bring The Noise .cdg","Public Enemy & Anthrax - Bring The Noise .cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Public Enemy & Anthrax - Bring The Noise .mp3","Public Enemy & Anthrax - Bring The Noise .mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\PUDDLE OF MUDD - BLURRY.cdg","PUDDLE OF MUDD - BLURRY.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Puddle Of Mudd - Blurry.mp3","Puddle Of Mudd - Blurry.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\PUDDLE OF MUDD - CONTROL.cdg","PUDDLE OF MUDD - CONTROL.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Puddle Of Mudd - Control.mp3","Puddle Of Mudd - Control.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Rage Against Machine - Bulls On Parade.cdg","Rage Against Machine - Bulls On Parade.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Rage Against Machine - Bulls On Parade.mp3","Rage Against Machine - Bulls On Parade.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\rage against the machine - how i could just kill a man.cdg","rage against the machine - how i could just kill a man.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\rage against the machine - how i could just kill a man.mp3","rage against the machine - how i could just kill a man.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Rage Against The Machine - Killing In The Name.cdg","Rage Against The Machine - Killing In The Name.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Rage Against The Machine - Killing In The Name.mp3","Rage Against The Machine - Killing In The Name.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Rage Against The Machine - Renegades Of Funk.cdg","Rage Against The Machine - Renegades Of Funk.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Rage Against The Machine - Renegades Of Funk.mp3","Rage Against The Machine - Renegades Of Funk.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Rage Against The Machine - Testify.cdg","Rage Against The Machine - Testify.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Rage Against The Machine - Testify.mp3","Rage Against The Machine - Testify.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Ramones - Blitzkrieg Bop.cdg","Ramones - Blitzkrieg Bop.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Ramones - Blitzkrieg Bop.mp3","Ramones - Blitzkrieg Bop.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Ramones - Sheena Is A Punk Rocker.cdg","Ramones - Sheena Is A Punk Rocker.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Ramones - Sheena Is A Punk Rocker.mp3","Ramones - Sheena Is A Punk Rocker.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ramones-baby i love you.cdg","ramones-baby i love you.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ramones-baby i love you.mp3","ramones-baby i love you.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ray parker jr-ghostbusters.cdg","ray parker jr-ghostbusters.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\ray parker jr-ghostbusters.mp3","ray parker jr-ghostbusters.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Real 2 Real - I Like To Move It.cdg","Real 2 Real - I Like To Move It.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Real 2 Real - I Like To Move It.mp3","Real 2 Real - I Like To Move It.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-aeroplane.cdg","Red Hot Chili Peppers-aeroplane.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-aeroplane.mp3","Red Hot Chili Peppers-aeroplane.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-around the world.cdg","Red Hot Chili Peppers-around the world.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-around the world.mp3","Red Hot Chili Peppers-around the world.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-by the way.cdg","Red Hot Chili Peppers-by the way.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-by the way.mp3","Red Hot Chili Peppers-by the way.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-californication.cdg","Red Hot Chili Peppers-californication.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-californication.mp3","Red Hot Chili Peppers-californication.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-cant stop.cdg","Red Hot Chili Peppers-cant stop.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-cant stop.mp3","Red Hot Chili Peppers-cant stop.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-dani california.cdg","Red Hot Chili Peppers-dani california.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-dani california.mp3","Red Hot Chili Peppers-dani california.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-fortune faded.cdg","Red Hot Chili Peppers-fortune faded.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-fortune faded.mp3","Red Hot Chili Peppers-fortune faded.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-give it away.cdg","Red Hot Chili Peppers-give it away.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-give it away.mp3","Red Hot Chili Peppers-give it away.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-higher ground.cdg","Red Hot Chili Peppers-higher ground.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-higher ground.mp3","Red Hot Chili Peppers-higher ground.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-if you have to ask.cdg","Red Hot Chili Peppers-if you have to ask.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-if you have to ask.mp3","Red Hot Chili Peppers-if you have to ask.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-otherside.cdg","Red Hot Chili Peppers-otherside.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-otherside.mp3","Red Hot Chili Peppers-otherside.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-road trippin.CDG","Red Hot Chili Peppers-road trippin.CDG"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-road trippin.mp3","Red Hot Chili Peppers-road trippin.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-scar tissue.cdg","Red Hot Chili Peppers-scar tissue.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-scar tissue.mp3","Red Hot Chili Peppers-scar tissue.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-sir psycho sexy.cdg","Red Hot Chili Peppers-sir psycho sexy.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-sir psycho sexy.mp3","Red Hot Chili Peppers-sir psycho sexy.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-soul to squeeze.cdg","Red Hot Chili Peppers-soul to squeeze.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-soul to squeeze.mp3","Red Hot Chili Peppers-soul to squeeze.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-suck my kiss.cdg","Red Hot Chili Peppers-suck my kiss.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-suck my kiss.mp3","Red Hot Chili Peppers-suck my kiss.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-tell me baby.cdg","Red Hot Chili Peppers-tell me baby.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-tell me baby.mp3","Red Hot Chili Peppers-tell me baby.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-under the bridge.cdg","Red Hot Chili Peppers-under the bridge.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-under the bridge.mp3","Red Hot Chili Peppers-under the bridge.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-universally speaking.cdg","Red Hot Chili Peppers-universally speaking.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-universally speaking.mp3","Red Hot Chili Peppers-universally speaking.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-zephyr song.cdg","Red Hot Chili Peppers-zephyr song.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Red Hot Chili Peppers-zephyr song.mp3","Red Hot Chili Peppers-zephyr song.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Remember - Disturbed.cdg","Remember - Disturbed.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Remember - Disturbed.mp3","Remember - Disturbed.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Rick Astley - Never gonna give you up.cdg","Rick Astley - Never gonna give you up.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Rick Astley - Never gonna give you up.mp3","Rick Astley - Never gonna give you up.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Robbie Williams - Millenium.cdg","Robbie Williams - Millenium.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Robbie Williams - Millenium.mp3","Robbie Williams - Millenium.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Running Away - Hoobastank.cdg","Running Away - Hoobastank.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Running Away - Hoobastank.mp3","Running Away - Hoobastank.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Saliva - Click Click Boom.cdg","Saliva - Click Click Boom.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Saliva - Click Click Boom.mp3","Saliva - Click Click Boom.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Saliva - Survival Of The Sickest.cdg","Saliva - Survival Of The Sickest.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Saliva - Survival Of The Sickest.mp3","Saliva - Survival Of The Sickest.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\saliva - your disease.cdg","saliva - your disease.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\saliva - your disease.mp3","saliva - your disease.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Satellite - P.O.D..cdg","Satellite - P.O.D..cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Satellite - P.O.D..mp3","Satellite - P.O.D..mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Seven Nation Army - White Stripes, The.cdg","Seven Nation Army - White Stripes, The.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Seven Nation Army - White Stripes, The.mp3","Seven Nation Army - White Stripes, The.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sevendust - Going Back To Cali.cdg","Sevendust - Going Back To Cali.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sevendust - Going Back To Cali.mp3","Sevendust - Going Back To Cali.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sex Pistols - Anarchy In The UK.cdg","Sex Pistols - Anarchy In The UK.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sex Pistols - Anarchy In The UK.mp3","Sex Pistols - Anarchy In The UK.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sex Pistols - My Way.cdg","Sex Pistols - My Way.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sex Pistols - My Way.mp3","Sex Pistols - My Way.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\She Hates Me - Puddle Of Mudd.cdg","She Hates Me - Puddle Of Mudd.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\She Hates Me - Puddle Of Mudd.mp3","She Hates Me - Puddle Of Mudd.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\She Loves Me Not - Papa Roach.cdg","She Loves Me Not - Papa Roach.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\She Loves Me Not - Papa Roach.mp3","She Loves Me Not - Papa Roach.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Shinedown - 45.cdg","Shinedown - 45.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Shinedown - 45.mp3","Shinedown - 45.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Shinedown - Burning Bright.cdg","Shinedown - Burning Bright.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Shinedown - Burning Bright.mp3","Shinedown - Burning Bright.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Shinedown - Save Me.cdg","Shinedown - Save Me.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Shinedown - Save Me.mp3","Shinedown - Save Me.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Shinedown - Simple Man.cdg","Shinedown - Simple Man.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Shinedown - Simple Man.mp3","Shinedown - Simple Man.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sick Puppies - All The Same.cdg","Sick Puppies - All The Same.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sick Puppies - All The Same.mp3","Sick Puppies - All The Same.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\simple plan-shut up.cdg","simple plan-shut up.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\simple plan-shut up.mp3","simple plan-shut up.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\simple plan-untitled.cdg","simple plan-untitled.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\simple plan-untitled.mp3","simple plan-untitled.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Slipknot - Wait And Bleed.cdg","Slipknot - Wait And Bleed.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Slipknot - Wait And Bleed.mp3","Slipknot - Wait And Bleed.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\somewhere out there - our lady peace.cdg","somewhere out there - our lady peace.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\SOMEWHERE OUT THERE - OUR LADY PEACE.mp3","SOMEWHERE OUT THERE - OUR LADY PEACE.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\SR71 - Right Now.cdg","SR71 - Right Now.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\SR71 - Right Now.mp3","SR71 - Right Now.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Staind - Fade.cdg","Staind - Fade.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Staind - Fade.mp3","Staind - Fade.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Staind - For You.cdg","Staind - For You.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Staind - For You.mp3","Staind - For You.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\staind - it's been awhile.cdg","staind - it's been awhile.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\staind - it's been awhile.mp3","staind - it's been awhile.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\STAIND - ITS BEEN A WHILE.cdg","STAIND - ITS BEEN A WHILE.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\STAIND - ITS BEEN A WHILE.mp3","STAIND - ITS BEEN A WHILE.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Staind - King Of All Excuses.cdg","Staind - King Of All Excuses.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Staind - King Of All Excuses.mp3","Staind - King Of All Excuses.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Stereomud - Pain.cdg","Stereomud - Pain.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Stereomud - Pain.mp3","Stereomud - Pain.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Still Waiting - Sum 41.cdg","Still Waiting - Sum 41.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Still Waiting - Sum 41.mp3","Still Waiting - Sum 41.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Stone Sour - Bother.cdg","Stone Sour - Bother.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Stone Sour - Bother.mp3","Stone Sour - Bother.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Stone Sour - Silly World.cdg","Stone Sour - Silly World.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Stone Sour - Silly World.mp3","Stone Sour - Silly World.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Stone Sour - Through Glass (Radio Version).cdg","Stone Sour - Through Glass (Radio Version).cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Stone Sour - Through Glass (Radio Version).mp3","Stone Sour - Through Glass (Radio Version).mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Straight Out Of Line - Godsmack.cdg","Straight Out Of Line - Godsmack.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Straight Out Of Line - Godsmack.mp3","Straight Out Of Line - Godsmack.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Strokes, The - Last Night.cdg","Strokes, The - Last Night.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Strokes, The - Last Night.mp3","Strokes, The - Last Night.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Stupify - Disturbed.cdg","Stupify - Disturbed.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Stupify - Disturbed.mp3","Stupify - Disturbed.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\sum 41 - fat lip.cdg","sum 41 - fat lip.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\sum 41 - fat lip.mp3","sum 41 - fat lip.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sum 41 - In Too Deep.cdg","Sum 41 - In Too Deep.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sum 41 - In Too Deep.mp3","Sum 41 - In Too Deep.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Survivor - Eye Of The Tiger.CDG","Survivor - Eye Of The Tiger.CDG"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Survivor - Eye Of The Tiger.mp3","Survivor - Eye Of The Tiger.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sweetness - Jimmy Eat World.cdg","Sweetness - Jimmy Eat World.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Sweetness - Jimmy Eat World.mp3","Sweetness - Jimmy Eat World.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Switchfoot - Meant To Live.cdg","Switchfoot - Meant To Live.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Switchfoot - Meant To Live.mp3","Switchfoot - Meant To Live.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\System Of A Down - B.Y.O.B..cdg","System Of A Down - B.Y.O.B..cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\System Of A Down - B.Y.O.B..mp3","System Of A Down - B.Y.O.B..mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\System Of A Down - Chop Suey.cdg","System Of A Down - Chop Suey.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\System Of A Down - Chop Suey.mp3","System Of A Down - Chop Suey.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Take It Off - The Donnas.cdg","Take It Off - The Donnas.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Take It Off - The Donnas.mp3","Take It Off - The Donnas.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Tantric - Breakdown.cdg","Tantric - Breakdown.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Tantric - Breakdown.mp3","Tantric - Breakdown.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Tenacious D - Wonderboy.cdg","Tenacious D - Wonderboy.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Tenacious D - Wonderboy.mp3","Tenacious D - Wonderboy.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Three Days Grace - Home.cdg","Three Days Grace - Home.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Three Days Grace - Home.mp3","Three Days Grace - Home.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Three Days Grace - I Hate Everything About You.cdg","Three Days Grace - I Hate Everything About You.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Three Days Grace - I Hate Everything About You.mp3","Three Days Grace - I Hate Everything About You.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Three Days Grace - Just Like You.cdg","Three Days Grace - Just Like You.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Three Days Grace - Just Like You.mp3","Three Days Grace - Just Like You.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Three Days Grace - Never Too Late.cdg","Three Days Grace - Never Too Late.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Three Days Grace - Never Too Late.mp3","Three Days Grace - Never Too Late.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Times Like These - Foo Fighters.cdg","Times Like These - Foo Fighters.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Times Like These - Foo Fighters.mp3","Times Like These - Foo Fighters.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Tool - Schism.cdg","Tool - Schism.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Tool - Schism.mp3","Tool - Schism.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Tool - Sober.cdg","Tool - Sober.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Tool - Sober.mp3","Tool - Sober.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Train - Drops Of Jupiter (Tell Me).cdg","Train - Drops Of Jupiter (Tell Me).cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Train - Drops Of Jupiter (Tell Me).mp3","Train - Drops Of Jupiter (Tell Me).mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Trapt - Still Frame.cdg","Trapt - Still Frame.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Trapt - Still Frame.mp3","Trapt - Still Frame.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Twisted Sister - We're Not Gonna Take.cdg","Twisted Sister - We're Not Gonna Take.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Twisted Sister - We're Not Gonna Take.mp3","Twisted Sister - We're Not Gonna Take.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\u2-all along watchtower.cdg","u2-all along watchtower.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\u2-all along watchtower.mp3","u2-all along watchtower.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\vapors-turning japanese.cdg","vapors-turning japanese.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\vapors-turning japanese.mp3","vapors-turning japanese.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Warning - Incubus.cdg","Warning - Incubus.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Warning - Incubus.mp3","Warning - Incubus.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\WEEZER - HASH PIPE.cdg","WEEZER - HASH PIPE.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Weezer - Hash Pipe.mp3","Weezer - Hash Pipe.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Weezer - Photograph.cdg","Weezer - Photograph.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Weezer - Photograph.mp3","Weezer - Photograph.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Weird Al - Achy breaky song.cdg","Weird Al - Achy breaky song.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Weird Al - Achy breaky song.mp3","Weird Al - Achy breaky song.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Wheatus - Teenage Dirtbag.cdg","Wheatus - Teenage Dirtbag.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Wheatus - Teenage Dirtbag.mp3","Wheatus - Teenage Dirtbag.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\White Zombie - Thunder Kiss '65.cdg","White Zombie - Thunder Kiss '65.cdg"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\White Zombie - Thunder Kiss '65.mp3","White Zombie - Thunder Kiss '65.mp3"
"D:\Karaoke\from vinny\9-19-14\Metal\Metal\Whitesnake - Here I go again.cdg","Whitesnake - Here I go again.cdg"
